genotype,primordium_id,source_file,cell_1_id,cell_2_id,pair_centroid_x,pair_centroid_y,x_norm,y_norm,region,angle,junction_angle_mean
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,73,77,456.0071145,417.029219,0.3251450991453863,0.6022599956160252,apical,24.236772326923763,168.872591
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,75,86,344.856454,432.08403,0.0920814331645692,0.6281204094397855,apical,74.33785836970125,154.561784
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,80,81,557.690786,437.79893200000004,0.5383581303911982,0.637937186992306,apical,3.0452983158791747,172.459643
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,84,102,607.766931,483.5269855,0.6433591252515657,0.716486588035272,apical,86.75733352147441,146.524522
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,85,98,687.9491385,470.999501,0.8114873139849522,0.6949674913597478,apical,80.76127384162939,156.157563
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,87,89,416.77952,465.470964,0.24289163397790814,0.6854708424373553,apical,42.15057634478282,157.785173
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,90,100,518.3130215,485.1098465,0.4557897847672036,0.7192055488037261,apical,46.838351108224586,172.594148
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,91,101,310.6326105,484.8490325,0.02031996639340454,0.7187575353433757,apical,88.5816209662635,175.308191
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,99,106,346.607794,508.0066365,0.09575368953212222,0.7585365284245091,apical,88.89253656003376,159.904081
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,105,113,433.553089,550.165651,0.2780629003036012,0.8309552098262163,apical,74.56863081044705,161.405496
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,107,108,676.392819,532.6402069999999,0.7872557153979551,0.8008508641598946,apical,16.093130554398822,169.682111
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,109,118,576.8481959999999,574.434798,0.5785278980310183,0.8726435567984682,apical,85.12084287554005,163.65162
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,114,117,471.3798065,592.9999915000001,0.35737896925823165,0.9045339330129679,apical,56.72994382916743,166.569597
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,115,121,529.468335,596.8163935,0.47918054329063414,0.9110895606484012,apical,88.36442761521275,170.847145
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,116,119,414.26669649999997,597.718333,0.23762267872169757,0.912638867957141,apical,36.00963487408158,147.468574
WT,WT__4d-WT-10-polygonal-network,4d-WT-10-polygonal-network.json,122,123,397.4282045,634.7714625,0.20231528012006122,0.9762869112527616,apical,74.42149378078743,165.031411
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,0,1,530.8167755,88.923698,0.5343231181528295,0.0024872944765534943,basal,5.485136860825216,159.67551
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,3,6,585.1795784999999,112.23688100000001,0.6411548039085441,0.03459148603110055,basal,51.69536634632704,165.859999
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,4,8,365.30661299999997,130.5189605,0.20906892422215143,0.05976742971427144,basal,29.80864810667524,167.317094
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,7,20,590.5357245,163.8328525,0.6516804956454793,0.10564342915182111,basal,43.8978520482063,146.785604
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,9,12,445.153629,148.3229255,0.36598120341135215,0.08428496997423729,basal,22.26147569931129,155.546595
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,10,11,531.6953855,147.10416400000003,0.5360497286703527,0.08260663404493471,basal,14.75328302902284,166.191825
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,13,16,382.808423,169.86919999999998,0.24346280685686814,0.11395598160035679,basal,20.856685768007555,165.378289
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,15,17,638.1771175,173.8852165,0.7453035254576194,0.11948637026509737,basal,27.36456041328134,152.894911
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,18,21,504.69075150000003,192.5798705,0.48298126247231493,0.14523046334161888,basal,19.416084302537115,160.865691
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,19,22,444.153014,195.05591049999998,0.3640148333689086,0.14864017631203222,basal,6.489299326896552,165.837246
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,27,37,717.290477,245.29861,0.9007740511621691,0.2178285513599845,basal,66.54387134051265,169.670421
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,29,36,532.8042645,239.40278949999998,0.5382288549539829,0.2097095162757051,basal,70.68857512696584,163.903235
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,30,42,484.375472,255.565303,0.44305845798440957,0.23196664132838252,basal,86.97430574681891,159.109674
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,32,41,448.0812305,256.155268,0.3717344130732225,0.23277907219080393,basal,81.46267959428675,162.093016
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,33,34,314.5729,250.86044750000002,0.10936898629885104,0.22548766408154053,basal,36.35862987933813,162.745739
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,35,38,650.8340855,253.1781475,0.7701765112747071,0.2286793297054913,basal,24.293134866478614,173.44204
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,39,46,596.9633225,275.9986445,0.6643117635677764,0.2601050516696678,basal,47.13299820777376,176.338669
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,40,45,400.4480345,280.361086,0.2781274916896368,0.2661124963657226,basal,24.624455622874596,156.453981
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,43,51,346.28597549999995,286.96191899999997,0.1716903003076825,0.2752023922864802,basal,89.74990539309613,165.538639
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,48,55,515.2307105,310.675991,0.5036939837748958,0.3078586413291923,basal,53.866729067632626,158.556673
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,50,52,286.671143,335.602779,0.054537528549030594,0.3421849011450048,basal,27.417000014275782,157.683741
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,57,58,399.3397435,327.3730975,0.2759495209209498,0.3308519453959373,basal,12.941194959408847,161.619817
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,60,61,344.23348250000004,344.12854500000003,0.1676568201504545,0.35392558987091777,basal,22.33388899423239,163.031295
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,62,71,581.853824,359.965272,0.6346191593126493,0.3757340798229362,basal,86.57527554068427,164.573442
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,63,72,671.8375550000001,364.0889955,0.8114517202333721,0.38141278998284817,basal,86.65261178481397,147.220806
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,65,68,723.783081,364.443883,0.9135330663708643,0.38190149958034564,basal,7.041705334394689,163.632065
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,66,76,495.6985055,384.4246495,0.46531004712107404,0.40941667651361446,basal,78.28523654814418,158.373414
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,69,70,401.115381,371.19493950000003,0.2794389353173352,0.39119826575215366,basal,2.2184966200577785,157.43039
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,73,75,342.42078000000004,391.1531145,0.1640945670442525,0.4186823323113692,basal,6.446519725450998,162.58838
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,74,93,264.379781,422.011801,0.010731402874258524,0.4611773096174588,basal,89.86269232614636,148.230033
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,77,94,546.194518,428.11248650000005,0.5645428651808168,0.469578460841899,basal,83.44214021762052,146.663184
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,78,88,450.78265799999997,419.2365005,0.3770431543051977,0.45735549005410564,basal,78.37009731347766,156.675401
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,79,85,600.3525605,412.0701565,0.670972163491734,0.44748683846235265,basal,26.41477861889999,152.382279
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,81,91,648.648113,423.028334,0.7658807223472922,0.46257716008633376,basal,79.76052930377007,164.751108
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,82,92,725.845041,423.6666285,0.9175851507117113,0.4634561446890032,basal,84.49963504859667,147.987477
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,83,84,397.6310415,413.66990899999996,0.27259164559001514,0.44968983067923984,basal,10.719062785022393,168.445674
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,89,90,350.3031545,442.191306,0.17958470568910592,0.48896616599095094,basal,1.4623653071869174,175.733619
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,96,98,596.5569895,455.3117035,0.6635132536129424,0.5070340443502381,apical,7.507718676326721,152.053209
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,97,111,299.72378749999996,485.4275775,0.08018808257776702,0.5485061070766621,apical,80.00551997077154,150.150326
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,100,114,473.284256,493.11679749999996,0.4212624276663859,0.5590948023991779,apical,88.36289829698669,159.375025
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,101,119,439.452566,523.6406435,0.3547776940763104,0.6011286764937405,apical,80.42950542349826,149.961111
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,102,108,643.9632555000001,501.068391,0.7566742209045632,0.5700448078483649,apical,27.231056862672254,158.867405
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,103,115,730.2910495,511.54307200000005,0.9263222753029365,0.5844693145876109,apical,80.97669894221796,169.92859
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,104,116,259.88073599999996,508.137501,0.0018900529968281547,0.5797795601368088,apical,87.19072565946855,160.59366
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,107,120,365.7891315,522.8037945,0.21001715098601645,0.5999762658341479,apical,80.70791484840441,153.149187
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,109,130,539.7335995000001,553.2282195,0.5518461170958205,0.6418732289445456,apical,88.00251430932425,147.573843
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,113,118,678.7954625,531.2314,0.825125131951258,0.6115817793892104,apical,66.31871067011407,157.717446
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,117,122,580.402509,550.8943085000001,0.6317670909965148,0.6386592394255999,apical,12.479157209252657,173.240056
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,121,133,701.4103849999999,569.5262765,0.8695671062532422,0.6643170086675858,apical,83.62780166988745,168.568719
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,123,134,629.023749,573.691953,0.7273156783777279,0.67005349159702,apical,89.24981522616862,170.874609
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,129,135,399.49472049999997,586.6550695,0.27625407574979777,0.6879047809409036,apical,69.16518743051982,153.802983
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,137,143,572.5594295000001,614.9616940000001,0.6163541733715521,0.7268853566611146,apical,57.42521196027,166.120455
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,138,142,472.93406400000003,620.9105830000001,0.4205742438415348,0.7350774714827046,apical,24.918123665783593,152.424423
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,139,150,294.27906700000005,626.2854175,0.06948832764637235,0.7424790655233804,apical,87.8346826471451,159.941596
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,140,144,676.591952,623.144062,0.8207948780220149,0.7381531577864175,apical,52.6139284431932,172.918792
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,141,148,372.25055599999996,632.8861825,0.22271489344271558,0.7515688678024837,apical,22.358201349437984,147.49777
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,145,147,740.4408245,636.490432,0.9462682220432326,0.7565322190685198,apical,17.388175400858028,172.176728
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,151,155,425.8916325,664.0138055,0.3281282700900943,0.7944341930319782,apical,15.984981933340205,149.839079
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,152,163,634.7971115,689.9104285,0.7386612679043356,0.830095996287582,apical,84.59278413696566,163.08297
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,157,168,711.1017695,701.2795335000001,0.8886122416455768,0.8457521992489606,apical,81.24076083163776,148.922353
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,158,162,472.00271150000003,685.863102,0.41874398579527844,0.8245224911493179,apical,89.22783735457206,171.343104
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,160,161,382.96064850000005,694.058172,0.24376195454393665,0.8358077839848317,apical,13.225051246273331,164.130139
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,167,173,564.164767,771.279457,0.5998573060885076,0.9421479146194288,apical,87.72282999181922,156.693212
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,169,171,593.5719154999999,762.994013,0.6576471012085942,0.9307381692710364,apical,85.13431288580858,158.71415
WT,WT__4d-WT-11-polygonal-network,4d-WT-11-polygonal-network.json,172,174,514.490714,806.4759945000001,0.5022397711665371,0.990616473458297,apical,23.571324060900555,167.734807
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,238,239,473.0701235,157.21632649999998,0.310839647666884,0.016981494458392993,basal,48.39341276101438,172.319192
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,240,241,541.985094,174.15303949999998,0.49973084329305056,0.0376598685812542,basal,28.321511801818993,174.141628
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,242,243,599.240672,185.5531585,0.6566644457631734,0.05157850354466999,basal,73.67554497660515,172.393709
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,244,248,390.8272265,219.837469,0.08541752191715768,0.0934369089544646,basal,65.27440468593275,171.96436
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,245,246,452.5015085,230.6666565,0.2544624882262613,0.10665848214706766,basal,24.11427662945275,158.535611
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,247,254,540.1886135,275.327836,0.4948068137664893,0.1611862159800292,basal,87.24283711050813,147.264682
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,249,250,617.2766134999999,267.0190225,0.706099721284021,0.1510418181815851,basal,66.20846646121136,161.556646
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,252,253,373.63018250000005,288.87082050000004,0.038281606762180065,0.17772111860435255,basal,36.24548694315805,168.023796
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,256,257,606.0345219999999,356.4622775,0.675285921475839,0.26024489020957997,basal,7.875050683501585,161.21699
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,258,259,451.0227515,382.61471700000004,0.25040931696689667,0.2921749304840118,basal,16.181028781071554,168.77125
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,260,264,528.40869,423.72310400000003,0.4625188534270188,0.3423649883761993,basal,78.44897650987204,163.826361
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,261,262,643.0430315,416.6901865,0.7767237013526708,0.3337783577094212,basal,60.01280466920237,163.524678
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,263,267,384.833237,441.29796350000004,0.06898840883750124,0.3638224884175427,basal,85.59375274392275,168.050421
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,265,269,590.8515540000001,469.362071,0.6336704501513059,0.39808652266723416,basal,78.77260991326143,159.914514
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,266,272,453.5070855,500.8995695,0.25721870564094007,0.43659128996666074,basal,87.77997409793196,158.707528
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,268,271,691.392953,479.696105,0.9092475116990208,0.4107035529759114,basal,73.06378681294646,158.097228
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,273,274,390.007322,541.0902100000001,0.08317022005835073,0.48566085266731107,basal,48.83429599065595,161.261093
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,277,279,577.008808,570.884466,0.5957284351766445,0.5220372600776687,apical,0.019655450288586267,176.31339
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,278,281,636.881641,584.2563575,0.759835753642315,0.5383632718113096,apical,87.26038592598364,167.090548
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,280,291,407.80192650000004,676.4605595,0.13194400745625398,0.650937239655948,apical,84.55822152267501,163.452441
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,282,288,691.640032,652.4126955,0.9099247382491522,0.6215767180100014,apical,80.1602285742416,162.940418
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,283,287,478.572127,664.024693,0.32592026094893356,0.6357540397027481,apical,15.556145775332931,161.056686
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,284,294,367.1487925,715.7393975,0.0205165624251229,0.6988935643144136,apical,88.55880953309583,154.792067
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,285,292,586.836624,708.9582594999999,0.6226658030832878,0.6906143363117456,apical,84.38441971492416,156.733769
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,286,297,536.4730354999999,723.131457,0.484622669947371,0.7079186786845661,apical,84.38820141555446,164.613639
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,289,290,635.476497,701.004555,0.755984350554405,0.6809034982457239,apical,9.140076070724627,172.789989
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,293,299,474.5076545,779.8725335,0.31477982129490106,0.7771950021365187,apical,83.21485220003218,169.626742
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,295,300,428.80047349999995,797.0547635,0.18949958094724517,0.7981731329110704,apical,80.23028427933761,156.799784
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,296,302,669.175288,800.868105,0.8483504195951849,0.8028289183751821,apical,82.31220436956028,165.823636
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,298,306,623.4660154999999,826.593659,0.723064446589838,0.8342377655422722,apical,86.93584789165766,169.981503
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,301,304,376.331235,854.3654819999999,0.04568500594340784,0.8681449437573061,apical,16.551810739420297,166.251731
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,305,311,567.6909125,917.379019,0.5701887242989523,0.945079440603935,apical,89.73898988189704,161.637849
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,307,308,708.5730725000001,886.249131,0.956337037963208,0.9070723331760199,apical,9.747194369494844,169.352923
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,309,313,452.2842875,923.2725855000001,0.25386710040112814,0.9522750146804966,apical,83.45848964151318,171.454114
WT,WT__4d-WT-2-polygonal-network,4d-WT-2-polygonal-network.json,310,312,617.161253,938.504265,0.7057835260855768,0.9708716790521792,apical,89.67672064056113,167.838474
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,1,3,612.3394765,139.795741,0.6967552359758221,0.018007691018592873,basal,47.00776686163963,170.407323
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,2,4,536.95411,170.88705750000003,0.4999658070729884,0.054161718286454594,basal,61.4656867674491,157.533809
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,5,11,413.45699049999996,208.1839195,0.17758324470194767,0.09753176232282318,basal,88.0294405932017,152.171796
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,8,10,652.0340925,212.82761,0.8003758877790773,0.10293160163038387,basal,62.411447151636054,167.895665
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,9,16,364.8392065,230.172125,0.05066914463079769,0.12310038632169264,basal,86.11313085114885,173.762139
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,12,14,496.190455,257.5742285,0.39355448668175375,0.15496447278248204,basal,53.14864615338892,165.97194
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,13,17,576.9760805000001,269.364061,0.6044410001233673,0.16867408606593762,basal,0.7410580710690917,154.063051
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,15,20,716.0532395,282.3668525,0.9674944143829979,0.18379416882117638,basal,51.983912772008146,165.033358
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,18,23,648.599475,305.62975300000005,0.7914100042435149,0.2108450509865088,basal,47.31479708228192,179.031373
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,19,21,412.870089,289.0565105,0.17605117002526346,0.19157312786733544,basal,46.139329835859556,155.646122
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,22,26,376.092905,310.032261,0.08004631693465156,0.215964435181095,basal,68.43682746023501,156.327953
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,25,29,715.1998325,340.6043155,0.9652666414882187,0.2515146471519375,basal,54.66880068478508,154.928416
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,27,28,577.047047,345.917372,0.6046262543398633,0.2576928477301179,basal,23.998243213342036,153.069605
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,30,37,443.9197185,391.8407825,0.25710455134628646,0.31109413215145165,basal,75.03069486122294,157.638278
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,31,33,357.637877,370.4137035,0.031870462798480464,0.28617800489654344,basal,33.55655740739033,164.962995
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,32,36,668.2386389999999,376.086419,0.8426769814716362,0.29277442904184525,basal,74.56018192218404,163.127519
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,35,43,401.46802149999996,424.400135,0.1462866884579215,0.3489552409954248,basal,83.44491513164279,165.31071
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,38,42,707.7660989999999,429.1291,0.9458612815622858,0.3544542403561873,basal,69.80539972614781,160.762398
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,39,44,629.741216,448.008149,0.7421815373538339,0.3764074327318558,basal,64.70843492747531,159.26494
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,41,45,506.9910145,454.8376575,0.42174876409282236,0.3843490146373725,basal,83.20034639024404,170.759284
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,46,57,572.0197565,546.9906655,0.591502783932332,0.4915076280092918,basal,85.35438604974782,159.445399
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,47,49,371.590183,504.6329915,0.06829220427290288,0.4422527017729198,basal,11.741723714353244,159.664796
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,50,54,703.295479,529.0410325,0.9341909694382269,0.470635191780028,basal,79.10005210554613,169.783776
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,51,53,637.9436794999999,548.281579,0.7635936254380818,0.49300874559237806,basal,3.874849889197094,165.489363
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,55,56,374.728518,570.6365825,0.076484658339645,0.5190038946273874,apical,10.966739921159316,164.861321
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,58,67,512.071106,671.4398305,0.4350100686599247,0.6362212976563335,apical,84.08983745891395,163.790503
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,59,61,646.5256380000001,647.388794,0.7859963647294382,0.6082539444745749,apical,28.022330277891903,172.801074
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,60,64,446.5573165,661.6487454999999,0.2639898585112422,0.6248358951092283,apical,27.261582875127637,158.333846
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,62,63,379.48366799999997,664.799506,0.08889772066583666,0.6284997052612206,apical,15.19806985391058,159.64233
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,65,69,555.6296335,712.369162,0.5487172528065106,0.6838152992518063,apical,89.40215245011714,161.004333
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,66,73,595.8404519999999,722.4942755,0.6536854233642606,0.6955891213596349,apical,87.80295584190172,162.77095
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,70,80,414.4113515,805.752315,0.18007455256283272,0.7924043665536331,apical,89.80183099665541,174.139927
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,71,76,458.9794065,792.844752,0.2964170537399023,0.7773950186971781,apical,89.92070018760796,168.699077
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,72,78,372.9411975,799.2683215,0.07181895467869204,0.7848645610969026,apical,86.69725738356598,175.062604
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,75,79,629.1316245,843.4480025,0.7405902316572699,0.8362381782790322,apical,26.939758393304732,158.39202
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,77,83,570.0700529999999,873.3494505,0.5864131882175606,0.8710085864841833,apical,85.92827118061126,164.710818
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,81,82,505.8142905,886.6674085,0.41867698962666977,0.8864951554329197,apical,4.7025908715567475,172.369557
WT,WT__4d-WT-3-polygonal-network,4d-WT-3-polygonal-network.json,84,86,622.525909,950.8454315,0.7233463680124653,0.9611235164912061,apical,87.8923661786462,159.709999
WT,WT__4d-WT-4-polygonal-network,4d-WT-4-polygonal-network.json,128,131,613.8003685,152.6308665,0.8237189407733732,0.018352747470499243,basal,49.44890707424348,170.25345
WT,WT__4d-WT-4-polygonal-network,4d-WT-4-polygonal-network.json,129,135,572.8144199999999,156.5480635,0.7300640461490293,0.023032598566440538,basal,59.637411701467144,157.960961
WT,WT__4d-WT-4-polygonal-network,4d-WT-4-polygonal-network.json,130,134,432.09410249999996,161.425872,0.40851124599932215,0.028860086296701896,basal,17.575987663125286,172.774278
