feature_mode,model_name,n_features,chosen_threshold,selected_hyperparameters,hyperparameter_search_csv,train_cv_pr_auc,train_cv_roc_auc,train_cv_precision_after_matching,train_cv_recall_after_matching,train_cv_F1_after_matching,summary_json,test_precision_after_matching,test_recall_after_matching,test_F1_after_matching,test_TP,test_FP,test_FN,split_index,split_id,split_name,train_csv,test_csv,assignment_csv,train_rows,test_rows,total_rows,total_input_rows,excluded_exception_rows,exception_column,exception_positive_value,train_fraction,test_fraction,n_train_primordia,n_test_primordia,train_set,test_set,train_daughter_pairs,test_daughter_pairs,total_daughter_pairs,train_non_daughter_pairs,test_non_daughter_pairs,train_daughter_pair_frequency,test_daughter_pair_frequency,daughter_pair_frequency_difference
selected4,lightgbm,4,0.0251256281407035,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_017/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.9179121147969276,0.98771015354958,0.9212198221092758,0.939119170984456,0.9300833867864016,output/all_satisfying_primordia_splits/split_017/models/selected4/lightgbm/training_summary.json,0.9008746355685132,0.9035087719298246,0.9021897810218978,309,34,33,16,split_017,split_017,output/all_satisfying_primordia_splits/split_017/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_017/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_017/primordium_assignment.csv,5266,2307,7573,7624,51,exception_label,1,0.695365112901096,0.304634887098904,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample8,sample2;sample6;sample9,772,342,1114,4494,1965,0.14660083554880365,0.1482444733420026,0.0016436377931989543
all,lr,49,0.4723618090452261,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_018/models/all/lr/hyperparameter_search_train_cv.csv,0.9505136599527824,0.992353361187108,0.9301745635910224,0.9625806451612904,0.9461001902346228,output/all_satisfying_primordia_splits/split_018/models/all/lr/training_summary.json,0.938953488372093,0.952802359882006,0.9458272327964862,323,21,16,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
all,svm,49,0.1105527638190954,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_018/models/all/svm/hyperparameter_search_train_cv.csv,0.950313958664175,0.9922999158731168,0.9153374233128836,0.9625806451612904,0.938364779874214,output/all_satisfying_primordia_splits/split_018/models/all/svm/training_summary.json,0.9484240687679084,0.976401179941003,0.9622093023255814,331,18,8,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
all,xgboost,49,0.0904522613065326,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_018/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9391873510199992,0.9909623691261408,0.922882427307206,0.9419354838709676,0.9323116219667944,output/all_satisfying_primordia_splits/split_018/models/all/xgboost/training_summary.json,0.9442815249266864,0.9498525073746312,0.9470588235294118,322,19,17,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
all,lightgbm,49,0.1155778894472361,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_018/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.9344633861947184,0.9907870458738944,0.9426336375488916,0.9329032258064516,0.9377431906614786,output/all_satisfying_primordia_splits/split_018/models/all/lightgbm/training_summary.json,0.951951951951952,0.935103244837758,0.9434523809523808,317,16,22,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
selected4,lr,4,0.5175879396984925,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_018/models/selected4/lr/hyperparameter_search_train_cv.csv,0.9317259765273272,0.9901915123751353,0.9238451935081148,0.9548387096774194,0.9390862944162436,output/all_satisfying_primordia_splits/split_018/models/selected4/lr/training_summary.json,0.9497041420118344,0.9469026548672568,0.948301329394387,321,17,18,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
selected4,svm,4,0.185929648241206,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_018/models/selected4/svm/hyperparameter_search_train_cv.csv,0.9312765150613156,0.990151357694782,0.9234629861982434,0.9496774193548388,0.9363867684478372,output/all_satisfying_primordia_splits/split_018/models/selected4/svm/training_summary.json,0.946268656716418,0.935103244837758,0.940652818991098,317,18,22,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
selected4,xgboost,4,0.0653266331658291,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_018/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.912163492698692,0.9880913094808876,0.8982843137254902,0.9458064516129032,0.9214330609679446,output/all_satisfying_primordia_splits/split_018/models/selected4/xgboost/training_summary.json,0.916184971098266,0.935103244837758,0.9255474452554744,317,29,22,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
selected4,lightgbm,4,0.0050251256281407,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_018/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.9134198891032954,0.9868640467151631,0.9073170731707316,0.96,0.9329153605015674,output/all_satisfying_primordia_splits/split_018/models/selected4/lightgbm/training_summary.json,0.9208211143695014,0.9262536873156342,0.9235294117647056,314,27,25,17,split_018,split_018,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_018/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_018/primordium_assignment.csv,5338,2235,7573,7624,51,exception_label,1,0.7048725736167966,0.2951274263832035,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,sample2;sample6;sample7,775,339,1114,4563,1896,0.1451854627201199,0.15167785234899328,0.006492389628873385
all,lr,49,0.5175879396984925,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_019/models/all/lr/hyperparameter_search_train_cv.csv,0.9564615799650644,0.9932161967093074,0.9358151476251604,0.9566929133858268,0.946138870863076,output/all_satisfying_primordia_splits/split_019/models/all/lr/training_summary.json,0.934065934065934,0.9659090909090908,0.9497206703910612,340,24,12,18,split_019,split_019,output/all_satisfying_primordia_splits/split_019/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_019/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_019/primordium_assignment.csv,5264,2309,7573,7624,51,exception_label,1,0.6951010167701043,0.30489898322989567,7,5,sample12;sample2;sample4;sample5;sample7;sample8;sample9,sample1;sample10;sample11;sample3;sample6,762,352,1114,4502,1957,0.14475683890577506,0.15244694673018622,0.007690107824411152
all,svm,49,0.100502512562814,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_019/models/all/svm/hyperparameter_search_train_cv.csv,0.9550474781425607,0.9932019131771124,0.9233668341708544,0.9645669291338582,0.9435173299101411,output/all_satisfying_primordia_splits/split_019/models/all/svm/training_summary.json,0.9047619047619048,0.9715909090909092,0.9369863013698628,342,36,10,18,split_019,split_019,output/all_satisfying_primordia_splits/split_019/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_019/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_019/primordium_assignment.csv,5264,2309,7573,7624,51,exception_label,1,0.6951010167701043,0.30489898322989567,7,5,sample12;sample2;sample4;sample5;sample7;sample8;sample9,sample1;sample10;sample11;sample3;sample6,762,352,1114,4502,1957,0.14475683890577506,0.15244694673018622,0.007690107824411152
all,xgboost,49,0.3467336683417085,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_019/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9438813912426725,0.9912937498761124,0.9554655870445344,0.9291338582677166,0.942115768463074,output/all_satisfying_primordia_splits/split_019/models/all/xgboost/training_summary.json,0.9536231884057972,0.9346590909090908,0.9440459110473458,329,16,23,18,split_019,split_019,output/all_satisfying_primordia_splits/split_019/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_019/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_019/primordium_assignment.csv,5264,2309,7573,7624,51,exception_label,1,0.6951010167701043,0.30489898322989567,7,5,sample12;sample2;sample4;sample5;sample7;sample8;sample9,sample1;sample10;sample11;sample3;sample6,762,352,1114,4502,1957,0.14475683890577506,0.15244694673018622,0.007690107824411152
